Lot_01 {1},AffixID_01 {2},Lot_02 {1},AffixID_02 {2},Lot_03 {1},AffixID_03 {2},Lot_04 {1},AffixID_04 {2},Lot_05 {1},AffixID_05 {2},Lot_06 {1},AffixID_06 {2},Lot_07 {1},AffixID_07 {2},Lot_08 {1},AffixID_08 {2},Lot_09 {1},AffixID_09 {2},Lot_10 {1},AffixID_10 {2}
10,2371,20,3153,30,3333,100,382,0,0,0,0,0,0,0,0,0,0,0,0
10,2533,20,1765,30,22,30,3313,100,442,0,0,0,0,0,0,0,0,0,0
5,2373,10,3155,15,3335,100,384,0,0,0,0,0,0,0,0,0,0,0,0
5,2535,10,1767,15,24,30,3315,100,444,0,0,0,0,0,0,0,0,0,0
10,2373,20,3155,30,3335,100,384,0,0,0,0,0,0,0,0,0,0,0,0
10,2535,20,1767,30,24,30,3315,100,444,0,0,0,0,0,0,0,0,0,0
5,2375,10,3157,15,3337,100,386,0,0,0,0,0,0,0,0,0,0,0,0
5,2537,10,1769,15,26,30,3317,100,446,0,0,0,0,0,0,0,0,0,0
10,2045,25,2145,50,764,100,22,0,0,0,0,0,0,0,0,0,0,0,0
10,242,25,3393,30,3514,30,3474,50,402,100,3554,0,0,0,0,0,0,0,0
5,2047,15,2147,30,766,100,24,0,0,0,0,0,0,0,0,0,0,0,0
5,244,15,3395,20,3516,20,3476,30,404,100,3556,0,0,0,0,0,0,0,0
10,2047,25,2147,50,766,100,24,0,0,0,0,0,0,0,0,0,0,0,0
10,244,25,3395,30,3516,30,3476,50,404,100,3556,0,0,0,0,0,0,0,0
5,2049,15,2149,30,768,100,26,0,0,0,0,0,0,0,0,0,0,0,0
5,246,15,3397,20,3518,20,3478,30,406,100,3558,0,0,0,0,0,0,0,0
10,3653,25,968,50,146,100,3377,0,0,0,0,0,0,0,0,0,0,0,0
10,3538,25,466,100,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3655,15,970,30,148,100,3379,0,0,0,0,0,0,0,0,0,0,0,0
5,3540,15,468,100,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3655,25,970,50,148,100,3379,0,0,0,0,0,0,0,0,0,0,0,0
10,3540,25,468,100,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3657,15,972,30,150,100,3381,0,0,0,0,0,0,0,0,0,0,0,0
5,3542,15,470,100,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1248,20,2205,30,166,50,3177,100,1048,0,0,0,0,0,0,0,0,0,0
10,2437,20,2029,30,1188,30,3197,50,3217,100,326,0,0,0,0,0,0,0,0
5,1250,10,2205,15,168,25,3179,100,1050,0,0,0,0,0,0,0,0,0,0
5,2439,10,2031,15,1190,15,3199,25,3219,100,328,0,0,0,0,0,0,0,0
10,1250,20,2205,30,168,50,3179,100,1050,0,0,0,0,0,0,0,0,0,0
10,2439,20,2031,30,1190,30,3199,50,3219,100,328,0,0,0,0,0,0,0,0
5,1252,10,2205,15,170,25,3181,100,1052,0,0,0,0,0,0,0,0,0,0
5,2441,10,2033,15,1192,15,3201,25,3221,100,330,0,0,0,0,0,0,0,0
10,2375,20,3137,30,3297,100,386,0,0,0,0,0,0,0,0,0,0,0,0
10,2430,20,1729,30,6,30,3237,100,446,0,0,0,0,0,0,0,0,0,0
5,2377,10,3139,15,3299,100,388,0,0,0,0,0,0,0,0,0,0,0,0
5,2430,10,1731,15,8,30,3239,100,448,0,0,0,0,0,0,0,0,0,0
10,2377,20,3139,30,3299,100,388,0,0,0,0,0,0,0,0,0,0,0,0
10,2430,20,1731,30,8,30,3239,100,448,0,0,0,0,0,0,0,0,0,0
5,2379,10,3141,15,3301,100,390,0,0,0,0,0,0,0,0,0,0,0,0
5,2430,10,1733,15,10,30,3241,100,450,0,0,0,0,0,0,0,0,0,0
10,2375,20,3157,30,3337,100,386,0,0,0,0,0,0,0,0,0,0,0,0
10,2537,20,1769,30,26,30,3317,100,446,0,0,0,0,0,0,0,0,0,0
5,2377,10,3159,15,3339,100,388,0,0,0,0,0,0,0,0,0,0,0,0
5,2539,10,1771,15,28,30,3319,100,448,0,0,0,0,0,0,0,0,0,0
10,2377,20,3159,30,3339,100,388,0,0,0,0,0,0,0,0,0,0,0,0
10,2539,20,1771,30,28,30,3319,100,448,0,0,0,0,0,0,0,0,0,0
5,2379,10,3161,15,3341,100,390,0,0,0,0,0,0,0,0,0,0,0,0
5,2541,10,1773,15,30,30,3321,100,450,0,0,0,0,0,0,0,0,0,0
10,2049,25,2149,50,768,100,26,0,0,0,0,0,0,0,0,0,0,0,0
10,246,25,3397,30,3518,30,3478,50,406,100,3558,0,0,0,0,0,0,0,0
5,2051,15,2151,30,770,100,28,0,0,0,0,0,0,0,0,0,0,0,0
5,248,15,3399,20,3520,20,3480,30,408,100,3560,0,0,0,0,0,0,0,0
10,2051,25,2151,50,770,100,28,0,0,0,0,0,0,0,0,0,0,0,0
10,248,25,3399,30,3520,30,3480,50,408,100,3560,0,0,0,0,0,0,0,0
5,2053,15,2153,30,772,100,30,0,0,0,0,0,0,0,0,0,0,0,0
5,250,15,3401,20,3522,20,3482,30,410,100,3562,0,0,0,0,0,0,0,0
10,3657,25,972,50,150,100,3381,0,0,0,0,0,0,0,0,0,0,0,0
10,3542,25,470,100,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3659,15,974,30,152,100,3383,0,0,0,0,0,0,0,0,0,0,0,0
5,3544,15,472,100,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3659,15,974,30,152,100,3383,0,0,0,0,0,0,0,0,0,0,0,0
5,3544,15,472,100,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3661,15,976,30,154,100,3385,0,0,0,0,0,0,0,0,0,0,0,0
5,3546,15,474,100,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1252,20,2205,30,170,50,3181,100,1052,0,0,0,0,0,0,0,0,0,0
10,2441,20,2033,30,1192,30,3201,50,3221,100,330,0,0,0,0,0,0,0,0
5,1254,10,2205,15,172,25,3183,100,1054,0,0,0,0,0,0,0,0,0,0
5,2443,10,2035,15,1194,15,3203,25,3223,100,332,0,0,0,0,0,0,0,0
5,1254,10,2205,15,172,25,3183,100,1054,0,0,0,0,0,0,0,0,0,0
5,2443,10,2035,15,1194,15,3203,25,3223,100,332,0,0,0,0,0,0,0,0
5,1256,10,2205,15,174,25,3185,100,1056,0,0,0,0,0,0,0,0,0,0
5,2445,10,2037,15,1196,15,3205,25,3225,100,334,0,0,0,0,0,0,0,0
10,2379,20,3141,30,3301,100,390,0,0,0,0,0,0,0,0,0,0,0,0
10,2430,20,1733,30,10,30,3241,100,450,0,0,0,0,0,0,0,0,0,0
5,2381,10,3143,15,3303,100,392,0,0,0,0,0,0,0,0,0,0,0,0
5,2430,10,1735,15,12,30,3243,100,452,0,0,0,0,0,0,0,0,0,0
5,2381,10,3143,15,3303,100,392,0,0,0,0,0,0,0,0,0,0,0,0
5,2430,10,1735,15,12,30,3243,100,452,0,0,0,0,0,0,0,0,0,0
5,2383,10,3145,15,3305,100,394,0,0,0,0,0,0,0,0,0,0,0,0
5,2430,10,1737,15,14,30,3245,100,454,0,0,0,0,0,0,0,0,0,0
10,2379,20,3161,30,3341,100,390,0,0,0,0,0,0,0,0,0,0,0,0
10,2541,20,1773,30,30,30,3321,100,450,0,0,0,0,0,0,0,0,0,0
5,2381,10,3163,15,3343,100,392,0,0,0,0,0,0,0,0,0,0,0,0
5,2543,10,1775,15,32,30,3323,100,452,0,0,0,0,0,0,0,0,0,0
5,2381,10,3163,15,3343,100,392,0,0,0,0,0,0,0,0,0,0,0,0
5,2543,10,1775,15,32,30,3323,100,452,0,0,0,0,0,0,0,0,0,0
5,2383,10,3165,15,3345,100,394,0,0,0,0,0,0,0,0,0,0,0,0
5,2545,10,1777,15,34,30,3325,100,454,0,0,0,0,0,0,0,0,0,0
10,2053,25,2153,50,772,100,30,0,0,0,0,0,0,0,0,0,0,0,0
10,250,25,3401,30,3522,30,3482,50,410,100,3562,0,0,0,0,0,0,0,0
5,2055,15,2155,30,774,100,32,0,0,0,0,0,0,0,0,0,0,0,0
5,252,15,3403,20,3524,20,3484,30,412,100,3564,0,0,0,0,0,0,0,0
5,2055,15,2155,30,774,100,32,0,0,0,0,0,0,0,0,0,0,0,0
5,252,15,3403,20,3524,20,3484,30,412,100,3564,0,0,0,0,0,0,0,0
5,2057,15,2157,30,776,100,34,0,0,0,0,0,0,0,0,0,0,0,0
5,254,15,3405,20,3526,20,3486,30,414,100,3566,0,0,0,0,0,0,0,0
15,43,10,83,15,103,10,143,10,1558,20,1258,20,1278,20,1318,20,1338,0,0
15,43,10,83,15,103,10,143,10,1578,20,1258,20,1278,20,1318,20,1338,0,0
15,43,10,83,15,103,10,143,10,1598,20,1258,20,1278,20,1318,20,1338,0,0
15,43,10,83,15,103,10,143,10,1618,20,1258,20,1278,20,1318,20,1338,0,0
15,43,10,83,15,103,10,143,10,1638,20,1258,20,1278,20,1318,20,1338,0,0
15,43,10,83,15,103,10,143,10,1658,20,1258,20,1278,20,1318,20,1338,0,0
15,45,10,85,15,105,10,145,10,1560,20,1260,20,1280,20,1320,20,1340,0,0
15,45,10,85,15,105,10,145,10,1580,20,1260,20,1280,20,1320,20,1340,0,0
15,45,10,85,15,105,10,145,10,1600,20,1260,20,1280,20,1320,20,1340,0,0
15,45,10,85,15,105,10,145,10,1620,20,1260,20,1280,20,1320,20,1340,0,0
15,45,10,85,15,105,10,145,10,1640,20,1260,20,1280,20,1320,20,1340,0,0
15,45,10,85,15,105,10,145,10,1660,20,1260,20,1280,20,1320,20,1340,0,0
15,47,10,87,15,107,10,147,10,1562,20,1262,20,1282,20,1322,20,1342,0,0
15,47,10,87,15,107,10,147,10,1582,20,1262,20,1282,20,1322,20,1342,0,0
15,47,10,87,15,107,10,147,10,1602,20,1262,20,1282,20,1322,20,1342,0,0
15,47,10,87,15,107,10,147,10,1622,20,1262,20,1282,20,1322,20,1342,0,0
15,47,10,87,15,107,10,147,10,1642,20,1262,20,1282,20,1322,20,1342,0,0
15,47,10,87,15,107,10,147,10,1662,20,1262,20,1282,20,1322,20,1342,0,0
15,49,10,89,15,109,10,149,10,1564,20,1264,20,1284,20,1324,20,1344,0,0
15,49,10,89,15,109,10,149,10,1584,20,1264,20,1284,20,1324,20,1344,0,0
15,49,10,89,15,109,10,149,10,1604,20,1264,20,1284,20,1324,20,1344,0,0
15,49,10,89,15,109,10,149,10,1624,20,1264,20,1284,20,1324,20,1344,0,0
15,49,10,89,15,109,10,149,10,1644,20,1264,20,1284,20,1324,20,1344,0,0
15,49,10,89,15,109,10,149,10,1664,20,1264,20,1284,20,1324,20,1344,0,0
15,51,10,91,15,111,10,151,10,1566,20,1266,20,1286,20,1326,20,1346,0,0
15,51,10,91,15,111,10,151,10,1586,20,1266,20,1286,20,1326,20,1346,0,0
15,51,10,91,15,111,10,151,10,1606,20,1266,20,1286,20,1326,20,1346,0,0
15,51,10,91,15,111,10,151,10,1626,20,1266,20,1286,20,1326,20,1346,0,0
15,51,10,91,15,111,10,151,10,1646,20,1266,20,1286,20,1326,20,1346,0,0
15,51,10,91,15,111,10,151,10,1666,20,1266,20,1286,20,1326,20,1346,0,0
15,224,10,264,15,284,10,324,10,1239,15,1679,15,1699,15,1719,0,0,0,0
15,224,10,264,15,284,10,324,10,1239,15,1699,15,1719,15,1959,0,0,0,0
15,224,10,264,15,284,10,324,10,1699,15,1719,15,1419,15,1439,15,1479,15,1499
15,224,10,264,15,284,10,324,10,1239,15,1419,15,1439,15,1479,15,1499,0,0
15,224,10,264,15,284,10,324,10,1419,15,1439,15,1479,15,1499,15,1519,15,1539
15,224,10,264,15,284,10,324,10,1239,15,1779,15,1879,15,1939,0,0,0,0
15,224,10,264,15,284,10,324,10,1239,15,1759,15,1859,15,1919,0,0,0,0
15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1799,0,0,0,0
15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1819,0,0,0,0
15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1839,0,0,0,0
15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1899,0,0,0,0
15,226,10,266,15,286,10,326,10,1241,15,1681,15,1701,15,1721,0,0,0,0
15,226,10,266,15,286,10,326,10,1241,15,1701,15,1721,15,1961,0,0,0,0
15,226,10,266,15,286,10,326,10,1701,15,1721,15,1421,15,1441,15,1481,15,1501
15,226,10,266,15,286,10,326,10,1241,15,1421,15,1441,15,1481,15,1501,0,0
15,226,10,266,15,286,10,326,10,1421,15,1441,15,1481,15,1501,15,1521,15,1541
15,226,10,266,15,286,10,326,10,1241,15,1781,15,1881,15,1941,0,0,0,0
15,226,10,266,15,286,10,326,10,1241,15,1761,15,1861,15,1921,0,0,0,0
15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1801,0,0,0,0
15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1821,0,0,0,0
15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1841,0,0,0,0
15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1901,0,0,0,0
15,228,10,268,15,288,10,328,10,1243,15,1683,15,1703,15,1723,0,0,0,0
15,228,10,268,15,288,10,328,10,1243,15,1703,15,1723,15,1963,0,0,0,0
15,228,10,268,15,288,10,328,10,1703,15,1723,15,1423,15,1443,15,1483,15,1503
15,228,10,268,15,288,10,328,10,1243,15,1423,15,1443,15,1483,15,1503,0,0
15,228,10,268,15,288,10,328,10,1423,15,1443,15,1483,15,1503,15,1523,15,1543
15,228,10,268,15,288,10,328,10,1243,15,1783,15,1883,15,1943,0,0,0,0
15,228,10,268,15,288,10,328,10,1243,15,1763,15,1863,15,1923,0,0,0,0
15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1803,0,0,0,0
15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1823,0,0,0,0
15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1843,0,0,0,0
15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1903,0,0,0,0
15,230,10,270,15,290,10,330,10,1245,15,1685,15,1705,15,1725,0,0,0,0
15,230,10,270,15,290,10,330,10,1245,15,1705,15,1725,15,1965,0,0,0,0
15,230,10,270,15,290,10,330,10,1705,15,1725,15,1425,15,1445,15,1485,15,1505
15,230,10,270,15,290,10,330,10,1245,15,1425,15,1445,15,1485,15,1505,0,0
15,230,10,270,15,290,10,330,10,1425,15,1445,15,1485,15,1505,15,1525,15,1545
15,230,10,270,15,290,10,330,10,1245,15,1785,15,1885,15,1945,0,0,0,0
15,230,10,270,15,290,10,330,10,1245,15,1765,15,1865,15,1925,0,0,0,0
15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1805,0,0,0,0
15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1825,0,0,0,0
15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1845,0,0,0,0
15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1905,0,0,0,0
15,232,10,272,15,292,10,332,10,1247,15,1687,15,1707,15,1727,0,0,0,0
15,232,10,272,15,292,10,332,10,1247,15,1707,15,1727,15,1967,0,0,0,0
15,232,10,272,15,292,10,332,10,1707,15,1727,15,1427,15,1447,15,1487,15,1507
15,232,10,272,15,292,10,332,10,1247,15,1427,15,1447,15,1487,15,1507,0,0
15,232,10,272,15,292,10,332,10,1427,15,1447,15,1487,15,1507,15,1527,15,1547
15,232,10,272,15,292,10,332,10,1247,15,1787,15,1887,15,1947,0,0,0,0
15,232,10,272,15,292,10,332,10,1247,15,1767,15,1867,15,1927,0,0,0,0
15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1807,0,0,0,0
15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1827,0,0,0,0
15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1847,0,0,0,0
15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1907,0,0,0,0
15,63,10,83,15,123,10,143,10,1558,15,1258,15,1278,15,1318,15,1338,15,1298
15,63,10,83,15,123,10,143,10,1578,15,1258,15,1278,15,1318,15,1338,15,1298
15,63,10,83,15,123,10,143,10,1598,15,1258,15,1278,15,1318,15,1338,15,1298
15,63,10,83,15,123,10,143,10,1618,15,1258,15,1278,15,1318,15,1338,15,1298
15,63,10,83,15,123,10,143,10,1638,15,1258,15,1278,15,1318,15,1338,15,1298
15,63,10,83,15,123,10,143,10,1658,15,1258,15,1278,15,1318,15,1338,15,1298
15,65,10,85,15,125,10,145,10,1560,15,1260,15,1280,15,1320,15,1340,15,1300
15,65,10,85,15,125,10,145,10,1580,15,1260,15,1280,15,1320,15,1340,15,1300
15,65,10,85,15,125,10,145,10,1600,15,1260,15,1280,15,1320,15,1340,15,1300
15,65,10,85,15,125,10,145,10,1620,15,1260,15,1280,15,1320,15,1340,15,1300
15,65,10,85,15,125,10,145,10,1640,15,1260,15,1280,15,1320,15,1340,15,1300
15,65,10,85,15,125,10,145,10,1660,15,1260,15,1280,15,1320,15,1340,15,1300
15,67,10,87,15,127,10,147,10,1562,15,1262,15,1282,15,1322,15,1342,15,1302
15,67,10,87,15,127,10,147,10,1582,15,1262,15,1282,15,1322,15,1342,15,1302
15,67,10,87,15,127,10,147,10,1602,15,1262,15,1282,15,1322,15,1342,15,1302
15,67,10,87,15,127,10,147,10,1622,15,1262,15,1282,15,1322,15,1342,15,1302
15,67,10,87,15,127,10,147,10,1642,15,1262,15,1282,15,1322,15,1342,15,1302
15,67,10,87,15,127,10,147,10,1662,15,1262,15,1282,15,1322,15,1342,15,1302
15,69,10,89,15,129,10,149,10,1564,15,1264,15,1284,15,1324,15,1344,15,1304
15,69,10,89,15,129,10,149,10,1584,15,1264,15,1284,15,1324,15,1344,15,1304
15,69,10,89,15,129,10,149,10,1604,15,1264,15,1284,15,1324,15,1344,15,1304
15,69,10,89,15,129,10,149,10,1624,15,1264,15,1284,15,1324,15,1344,15,1304
15,69,10,89,15,129,10,149,10,1644,15,1264,15,1284,15,1324,15,1344,15,1304
15,69,10,89,15,129,10,149,10,1664,15,1264,15,1284,15,1324,15,1344,15,1304
15,71,10,91,15,131,10,151,10,1566,15,1266,15,1286,15,1326,15,1346,15,1306
15,71,10,91,15,131,10,151,10,1586,15,1266,15,1286,15,1326,15,1346,15,1306
15,71,10,91,15,131,10,151,10,1606,15,1266,15,1286,15,1326,15,1346,15,1306
15,71,10,91,15,131,10,151,10,1626,15,1266,15,1286,15,1326,15,1346,15,1306
15,71,10,91,15,131,10,151,10,1646,15,1266,15,1286,15,1326,15,1346,15,1306
15,71,10,91,15,131,10,151,10,1666,15,1266,15,1286,15,1326,15,1346,15,1306
15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,0,0,0,0
15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,0,0,0,0
15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,15,624,15,679
15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,15,644,15,679
15,244,10,264,15,304,10,324,10,1239,15,1419,15,1439,15,1479,15,1499,15,1459
15,244,10,264,15,304,10,324,10,1239,15,1419,15,1439,15,1519,15,1539,15,1459
15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,0,0,0,0
15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,0,0,0,0
15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,15,625,15,681
15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,15,645,15,681
15,246,10,266,15,306,10,326,10,1241,15,1421,15,1441,15,1481,15,1501,15,1461
15,246,10,266,15,306,10,326,10,1241,15,1421,15,1441,15,1521,15,1541,15,1461
15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,0,0,0,0
15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,0,0,0,0
15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,15,626,15,683
15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,15,646,15,683
15,248,10,268,15,308,10,328,10,1243,15,1423,15,1443,15,1483,15,1503,15,1463
15,248,10,268,15,308,10,328,10,1243,15,1423,15,1443,15,1523,15,1543,15,1463
15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,0,0,0,0
15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,0,0,0,0
15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,15,627,15,685
15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,15,647,15,685
15,250,10,270,15,310,10,330,10,1245,15,1425,15,1445,15,1485,15,1505,15,1465
15,250,10,270,15,310,10,330,10,1245,15,1425,15,1445,15,1525,15,1545,15,1465
15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,0,0,0,0
15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,0,0,0,0
15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,15,628,15,687
15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,15,648,15,687
15,252,10,272,15,312,10,332,10,1247,15,1427,15,1447,15,1487,15,1507,15,1467
15,252,10,272,15,312,10,332,10,1247,15,1427,15,1447,15,1527,15,1547,15,1467
15,43,10,103,10,1558,15,2324,15,1238,0,0,0,0,0,0,0,0,0,0
15,45,10,105,10,1560,15,2326,15,1240,0,0,0,0,0,0,0,0,0,0
15,47,10,107,10,1562,15,2328,15,1242,0,0,0,0,0,0,0,0,0,0
15,49,10,109,10,1564,15,2330,15,1244,0,0,0,0,0,0,0,0,0,0
15,51,10,111,10,1566,15,2332,15,1246,0,0,0,0,0,0,0,0,0,0
15,224,10,284,10,1559,10,607,10,719,15,1239,15,2684,15,1679,15,1719,10,2945
15,226,10,286,10,1561,10,609,10,721,15,1241,15,2684,15,1681,15,1721,10,2947
15,228,10,288,10,1563,10,611,10,723,15,1243,15,2684,15,1683,15,1723,10,2949
15,230,10,290,10,1565,10,613,10,725,15,1245,15,2684,15,1685,15,1725,10,2951
15,232,10,292,10,1567,10,615,10,727,15,1247,15,2684,15,1687,15,1727,10,2953
15,43,10,103,10,1558,15,1258,15,1278,15,1318,15,1338,0,0,0,0,0,0
15,45,10,105,10,1560,15,1260,15,1280,15,1320,15,1340,0,0,0,0,0,0
15,47,10,107,10,1562,15,1262,15,1282,15,1322,15,1342,0,0,0,0,0,0
15,49,10,109,10,1564,15,1264,15,1284,15,1324,15,1344,0,0,0,0,0,0
15,51,10,111,10,1566,15,1266,15,1286,15,1326,15,1346,0,0,0,0,0,0
15,224,10,284,10,1559,10,679,10,719,10,664,15,1239,15,1699,15,1719,0,0
15,226,10,286,10,1561,10,681,10,721,10,664,15,1241,15,1701,15,1721,0,0
15,228,10,288,10,1563,10,683,10,723,10,664,15,1243,15,1703,15,1723,0,0
15,230,10,290,10,1565,10,685,10,725,10,664,15,1245,15,1705,15,1725,0,0
15,232,10,292,10,1567,10,687,10,727,10,664,15,1247,15,1707,15,1727,0,0
15,43,10,103,10,1558,15,1238,0,0,0,0,0,0,0,0,0,0,0,0
15,45,10,105,10,1560,15,1240,0,0,0,0,0,0,0,0,0,0,0,0
15,47,10,107,10,1562,15,1242,0,0,0,0,0,0,0,0,0,0,0,0
15,49,10,109,10,1564,15,1244,0,0,0,0,0,0,0,0,0,0,0,0
15,51,10,111,10,1566,15,1246,0,0,0,0,0,0,0,0,0,0,0,0
15,224,10,284,10,1559,15,1239,15,1679,15,1719,10,2945,15,1259,15,1279,15,1339
15,226,10,286,10,1561,15,1241,15,1681,15,1721,10,2947,15,1261,15,1281,15,1341
15,228,10,288,10,1563,15,1243,15,1683,15,1723,10,2949,15,1263,15,1283,15,1343
15,230,10,290,10,1565,15,1245,15,1685,15,1725,10,2951,15,1265,15,1285,15,1345
15,232,10,292,10,1567,15,1247,15,1687,15,1727,10,2953,15,1267,15,1287,15,1347
15,43,10,103,10,1578,15,2564,15,1238,0,0,0,0,0,0,0,0,0,0
15,45,10,105,10,1580,15,2566,15,1240,0,0,0,0,0,0,0,0,0,0
15,47,10,107,10,1582,15,2568,15,1242,0,0,0,0,0,0,0,0,0,0
15,49,10,109,10,1584,15,2570,15,1244,0,0,0,0,0,0,0,0,0,0
15,51,10,111,10,1586,15,2572,15,1246,0,0,0,0,0,0,0,0,0,0
15,224,10,284,10,1579,15,2565,10,719,15,1259,15,1279,15,1339,0,0,0,0
15,226,10,286,10,1581,15,2567,10,721,15,1261,15,1281,15,1341,0,0,0,0
15,228,10,288,10,1583,15,2569,10,723,15,1263,15,1283,15,1343,0,0,0,0
15,230,10,290,10,1585,15,2571,10,725,15,1265,15,1285,15,1345,0,0,0,0
15,232,10,292,10,1587,15,2573,10,727,15,1267,15,1287,15,1347,0,0,0,0
15,43,10,103,10,1658,15,1258,15,1278,15,1318,15,1338,0,0,0,0,0,0
15,45,10,105,10,1660,15,1260,15,1280,15,1320,15,1340,0,0,0,0,0,0
15,47,10,107,10,1662,15,1262,15,1282,15,1322,15,1342,0,0,0,0,0,0
15,49,10,109,10,1664,15,1264,15,1284,15,1324,15,1344,0,0,0,0,0,0
15,51,10,111,10,1666,15,1266,15,1286,15,1326,15,1346,0,0,0,0,0,0
15,224,10,284,10,1659,15,1239,10,607,10,719,15,679,15,1679,15,1719,10,664
15,226,10,286,10,1661,15,1241,10,609,10,721,15,681,15,1681,15,1721,10,664
15,228,10,288,10,1663,15,1243,10,611,10,723,15,683,15,1683,15,1723,10,664
15,230,10,290,10,1665,15,1245,10,613,10,725,15,685,15,1685,15,1725,10,664
15,232,10,292,10,1667,15,1247,10,615,10,727,15,687,15,1687,15,1727,10,664
15,43,10,103,10,1658,15,1258,15,1278,15,1318,15,1338,0,0,0,0,0,0
15,45,10,105,10,1660,15,1260,15,1280,15,1320,15,1340,0,0,0,0,0,0
15,47,10,107,10,1662,15,1262,15,1282,15,1322,15,1342,0,0,0,0,0,0
15,49,10,109,10,1664,15,1264,15,1284,15,1324,15,1344,0,0,0,0,0,0
15,51,10,111,10,1666,15,1266,15,1286,15,1326,15,1346,0,0,0,0,0,0
15,224,10,284,10,1659,15,1239,10,607,10,719,15,679,15,1099,15,447,10,664
15,226,10,286,10,1661,15,1241,10,609,10,721,15,681,15,1101,15,449,10,664
15,228,10,288,10,1663,15,1243,10,611,10,723,15,683,15,1103,15,451,10,664
15,230,10,290,10,1665,15,1245,10,613,10,725,15,685,15,1105,15,453,10,664
15,232,10,292,10,1667,15,1247,10,615,10,727,15,687,15,1107,15,455,10,664
15,43,10,103,10,1578,15,1258,15,1278,15,1318,15,1338,15,1298,15,0,0,0
15,45,10,105,10,1580,15,1260,15,1280,15,1320,15,1340,15,1300,15,0,0,0
15,47,10,107,10,1582,15,1262,15,1282,15,1322,15,1342,15,1302,15,0,0,0
15,49,10,109,10,1584,15,1264,15,1284,15,1324,15,1344,15,1304,15,0,0,0
15,51,10,111,10,1586,15,1266,15,1286,15,1326,15,1346,15,1306,15,0,0,0
15,224,10,284,10,1579,15,679,10,719,15,1419,15,1439,15,1499,15,1459,15,1479
15,226,10,286,10,1581,15,681,10,721,15,1421,15,1441,15,1501,15,1461,15,1481
15,228,10,288,10,1583,15,683,10,723,15,1423,15,1443,15,1503,15,1463,15,1483
15,230,10,290,10,1585,15,685,10,725,15,1425,15,1445,15,1505,15,1465,15,1485
15,232,10,292,10,1587,15,687,10,727,15,1427,15,1447,15,1507,15,1467,15,1487
