quest_name {7},quest_title {2},category {1},name {2},area {2},summary {2},GameCondition {2},Difficulty {1},ClearCheckflg {2},ArrivalCheckflg {2},HexCondition {2},OrderCond {2},OrderID {2},balloonCond {2},balloonNpc {2},waitComp {2},result_text_a {2},result_text_b {2},reward_disp {1},sortID {2},itemset_id_1 {2},itemset_id_2 {2},consent {2},window_disp {1},prt_quest_id {2},flg_type_a {2},flg_type_b {2},task_id {2},cancel_count {1},dead_count {2},next_quest_a {2},ScriptA {7},next_quest_b {2},ScriptB {7},quest_report {2}
086002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,953,960,0,0,1266,,0,,0
086003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,954,961,0,0,10000,,1267,,0
086004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,955,962,0,0,0,,1268,,0
086005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,956,963,0,0,0,,10001,,0
,869,3,12,10,870,0,0,0,0,22,0,0,0,0,0,871,0,0,75,239,0,0,1,0,454,0,0,0,5073,1270,,0,,201
086101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0,1314,964,0,0,1271,,0,,0
086102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0,1315,965,0,0,1272,,0,,0
086103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0,1316,966,0,0,1273,,0,,0
086104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,0,1317,967,0,0,1274,,0,,0
086105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30443,0,0,0,0,0,0,0,0,1269,0,1318,968,0,0,10000,qev086109.sb,0,,0
,2348,3,2,16,2349,0,0,0,0,23,0,0,0,0,0,2350,0,1,76,240,0,0,1,0,455,0,0,0,5074,1276,,0,,202
086201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,1319,969,0,0,1277,,0,,0
086202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,1320,970,0,0,10000,,0,,0
,2167,3,297,16,2168,0,0,0,0,24,0,0,0,0,0,2169,0,1,77,241,0,0,1,0,456,0,0,0,5075,1279,,0,,203
086301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,1321,974,0,0,1280,,0,,0
086302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,1322,975,0,0,1281,,0,,0
086303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,1323,976,0,0,1282,,0,,0
086304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,1324,977,0,0,1283,,0,,0
086305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,1325,978,0,0,10000,,0,,0
,880,3,50,3,881,0,0,0,0,25,0,0,0,0,0,882,0,1,78,242,0,0,1,0,457,0,0,0,5076,1285,,0,,204
086401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,957,979,0,0,1286,,0,,0
086402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,958,980,0,0,1287,,0,,0
086403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,959,981,0,0,1288,,0,,0
086404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30444,0,0,0,0,0,0,0,0,1284,0,960,982,0,0,1289,qev086406.sb,0,,0
086405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,961,983,0,0,10000,,0,,0
,889,3,20,10,890,0,0,0,0,26,0,0,0,0,0,891,0,1,79,243,0,0,1,0,458,0,0,0,5077,1291,,0,,205
086501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0,962,984,0,0,1292,,0,,0
086502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,0,963,985,0,0,10000,,0,,0
,1063,3,20,10,1064,0,0,0,0,27,0,0,0,0,0,1065,0,1,80,244,0,0,1,0,459,0,0,0,5078,1294,,0,,206
086601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30445,0,0,0,0,0,0,0,0,1293,0,968,992,0,0,1296,qev086602.sb,0,,0
086602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,0,969,993,0,0,1296,,0,,0
086603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,0,970,994,0,0,1297,,0,,0
086604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30446,0,0,0,0,0,0,0,0,1293,0,971,995,0,0,1298,qev086604.sb,0,,0
086605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,0,972,996,0,0,1299,,0,,0
086606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,0,973,997,0,0,10000,,0,,0
,2356,3,11,10,2357,0,0,0,0,28,0,0,0,0,0,2358,0,1,81,245,0,0,1,0,460,0,0,0,5079,1301,,0,,207
086701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,1326,998,0,0,1302,,0,,0
086702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30447,0,0,0,0,0,0,0,0,1300,0,1327,999,0,0,1303,qev086703.sb,0,,0
086703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,1328,1000,0,0,1304,,0,,0
086704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30448,0,0,0,0,0,0,0,0,1300,0,1329,1001,1,0,10000,qev086705.sb,0,,0
,2410,3,22,13,2411,0,0,0,0,29,0,0,0,0,0,2412,0,1,82,246,0,0,1,0,461,0,0,0,5080,1192,,0,,208
086801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,1330,1002,0,0,1193,,0,,0
086802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,1331,1003,0,0,1308,,0,,0
086803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,1332,1004,0,0,1309,,0,,0
086804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,1333,1005,0,0,1310,,0,,0
086805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,1334,1006,0,0,1311,,0,,0
086806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,1335,1007,0,0,1312,,0,,0
086807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,1336,1008,0,0,10000,,0,,0
,2364,3,13,13,2365,0,0,0,0,30,0,0,0,0,0,2366,0,1,83,247,0,0,1,0,462,0,0,0,5081,1314,,0,,209
086901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,1337,1011,0,0,1633,,0,,0
086902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,1338,1012,0,0,1316,,0,,0
086903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30449,0,0,0,0,0,0,0,0,1313,0,1339,1013,0,0,1317,qev086904.sb,0,,0
086904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30450,0,0,0,0,0,0,0,0,1313,0,1340,1014,0,0,1318,qev086905.sb,0,,0
086905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,1341,1015,0,0,10000,,0,,0
,910,3,21,16,911,0,0,0,0,31,0,0,0,0,0,912,0,1,84,248,0,0,1,0,463,0,0,0,5082,1320,,0,,210
087001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,974,1017,0,0,1321,,0,,0
087002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,975,1018,0,0,1322,,0,,0
087003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30451,0,0,0,0,0,0,0,0,1319,0,976,1019,1,0,1323,qev087004.sb,0,,0
087004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,977,1020,0,0,1324,,0,,0
087005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,978,1021,0,0,1325,,0,,0
087006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,0,979,1022,0,0,10000,,0,,0
,920,3,21,10,921,0,0,0,0,32,0,0,0,0,0,922,923,1,85,249,0,0,1,0,464,0,0,0,5083,1327,,0,,211
087101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,980,1023,0,0,1328,,0,,0
087102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,981,1024,0,0,1329,,0,,0
087103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,982,1025,0,0,1330,,0,,0
087104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,983,1026,0,0,1331,,0,,0
087105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,0,984,1027,0,0,10000,,10001,,0
,2141,3,20,10,2142,0,0,0,0,33,0,0,0,0,0,2143,0,1,86,250,0,0,1,0,465,0,0,0,5084,1333,,0,,212
087201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,1284,1028,0,0,1334,,0,,0
087202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0,1285,1029,0,0,10000,,0,,0
,2525,3,20,16,2526,0,0,0,0,34,0,0,0,0,0,2527,0,1,87,251,0,0,1,0,466,0,0,0,5085,1336,,0,,213
087301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,1342,1030,0,0,1337,,0,,0
087302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,1343,1031,0,0,1338,,0,,0
087303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,1344,1032,0,0,1339,,0,,0
087304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30452,0,0,0,0,0,0,0,0,1335,0,1345,1033,1,0,1340,qev087305.sb,0,,0
087305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,1346,1034,0,0,10000,,0,,0
,2374,3,20,10,2375,0,0,0,0,35,0,0,0,0,0,2376,0,1,88,252,0,0,1,0,467,0,0,0,5086,1342,,0,,214
087401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,1347,1035,0,0,1343,,0,,0
087402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,1348,1036,0,0,1344,,0,,0
087403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,1349,1037,0,0,1345,,0,,0
087404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,1350,1038,0,0,1689,,0,,0
087405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,1351,1039,0,0,1347,,0,,0
087406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,1352,1040,0,0,1348,,0,,0
087407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,1353,1041,0,0,10000,,0,,0
,2424,3,20,10,2425,0,0,0,0,36,0,0,0,0,0,2426,0,1,89,253,0,0,1,0,468,0,0,0,5087,1350,,0,,215
087501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1354,1042,0,0,1351,,0,,0
087502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1355,1043,0,0,1352,,1358,,0
087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1356,1044,0,0,1353,,0,,0
087504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1357,1045,0,0,1354,,0,,0
087505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1358,1046,0,0,1355,,0,,0
087506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1359,1047,0,0,1356,,0,,0
087507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1360,1048,0,0,1357,,0,,0
087508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1361,1049,0,0,10000,,0,,0
087509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1362,1050,0,0,0,,1359,,0
087510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1363,1051,0,0,0,,1360,,0
087511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1364,1052,0,0,0,,1361,,0
087512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1365,1053,0,0,0,,1362,,0
087513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1366,1054,0,0,0,,1363,,0
087514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,1367,1055,0,0,0,,10000,,0
,929,3,21,10,930,0,0,0,0,37,0,0,0,0,0,931,0,1,90,254,0,0,1,0,469,0,0,0,5088,1365,,0,,216
087601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,985,1056,0,0,1366,,0,,0
087602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30453,0,0,0,0,0,0,0,0,1364,0,986,1057,1,0,1367,qev087603.sb,0,,0
087603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,987,1058,0,0,1368,,1368,,0
087604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,988,1059,0,0,10000,,0,,0
,1931,3,365,6,1932,0,0,0,0,38,0,0,0,0,0,1933,1934,1,90,255,255,0,1,0,470,0,0,0,5089,1370,,0,,217
087701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,0,1368,1060,0,0,1371,,0,,0
087702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30454,0,0,0,0,0,0,0,0,1369,0,1369,1061,1,0,1376,qev087703.sb,0,,0
087703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30455,0,0,0,0,0,0,0,0,1369,0,1370,1063,1,0,1373,qev087704.sb,0,,0
087704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30456,0,0,0,0,0,0,0,0,1369,0,1371,1064,0,0,10000,qev087705.sb,0,,0
087705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30457,0,0,0,0,0,0,0,0,1369,0,1372,1065,1,0,0,,1375,,0
087706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30458,0,0,0,0,0,0,0,0,1369,0,1373,1066,0,0,0,,10001,qev087707.sb,0
087707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,0,1374,1062,0,0,1372,,1374,,0
,896,2,20,16,897,0,0,0,0,0,0,0,0,0,0,898,0,1,91,256,0,0,1,0,471,0,0,0,5090,1378,,0,,218
087801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,964,986,0,0,1379,,0,,0
087802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,965,987,0,0,1380,,0,,0
087803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,966,988,0,0,1381,,0,,0
087804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,1849,989,0,0,10000,,0,,0
,904,2,20,16,905,0,0,0,0,0,0,0,0,0,0,906,0,1,92,257,0,0,1,0,472,0,0,0,5091,1383,,0,,219
087901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,967,990,0,0,1384,,0,,0
087902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,1799,991,0,0,10000,,0,,0
,1135,3,8,3,1136,0,0,0,0,39,0,0,0,0,0,1137,0,1,93,258,0,0,1,0,473,0,0,0,5092,1386,,0,,220
090101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,1115,866,0,0,1387,,0,,0
090102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,1116,867,0,0,1388,,0,,0
090103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,1117,868,0,0,1389,,0,,0
090104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,1118,869,0,0,1390,,0,,0
090105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,1119,870,1,0,1391,,0,,0
090106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30459,0,0,0,0,0,0,0,0,1385,0,1120,871,0,0,1392,qev090104.sb,0,,0
090107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,1121,872,0,0,10000,,0,,0
,1979,3,8,16,1980,0,0,0,0,40,0,0,0,0,0,1981,0,1,94,265,0,0,1,0,474,0,0,0,5093,1394,,0,,221
090201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1122,884,0,0,1395,,1399,,0
090202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1123,885,0,0,1396,,0,,0
090203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1124,886,0,0,1397,,0,,0
090204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1125,887,1,0,1398,,0,,0
090205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30460,0,0,0,0,0,0,0,0,1393,0,1126,888,0,0,10000,qev090204.sb,0,,0
090206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1127,889,0,0,0,,1400,,0
090207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1128,890,0,0,0,,1401,,0
090208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1129,891,0,0,0,,1402,,0
090209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1130,892,0,0,0,,1403,,0
090210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1131,893,0,0,0,,1404,,0
090211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30461,0,0,0,0,0,0,0,0,1393,0,1132,894,0,0,0,,10000,qev090204.sb,0
,2177,3,8,3,2178,0,0,0,0,41,0,0,0,0,0,2179,2179,1,95,267,0,0,1,0,475,0,0,0,5094,1406,,0,,222
090301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1133,1067,0,0,1407,,1412,,0
090302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1134,1068,0,0,1408,,0,,0
090303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1135,1069,0,0,1409,,0,,0
090304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1136,1070,0,0,1410,,0,,0
090305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1137,1071,0,0,1411,,0,,0
090306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1138,1072,0,0,10000,,0,,0
090307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1139,1073,0,0,0,,1413,,0
090308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1140,1074,0,0,0,,1414,,0
090309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,1141,1075,0,0,0,,10000,,0
,1148,3,9,16,1149,0,0,0,0,42,0,0,0,0,0,1150,1151,1,96,268,269,0,1,0,476,0,0,0,5095,1416,,0,,223
090401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1153,1076,0,0,1417,,1422,,0
090402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1154,1077,0,0,1418,,0,,0
090403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1155,1078,0,0,1419,,0,,0
090404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1156,1079,0,0,1420,,0,,0
090405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1157,1080,0,0,1421,,0,,0
090406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1158,1081,0,0,10000,,0,,0
090407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1159,1082,0,0,0,,1423,,0
090408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1160,1083,0,0,0,,1424,,0
090409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1161,1084,0,0,0,,1425,,0
090410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1162,1085,0,0,0,,1426,,0
090411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1163,1086,0,0,0,,1427,,0
090412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1164,1087,0,0,0,,1428,,0
090413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1165,1088,0,0,0,,10001,,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,1166,1339,0,0,0,,0,,0
,2273,3,9,16,2274,0,0,0,0,43,0,0,0,0,0,2275,0,1,97,270,0,0,1,0,477,0,0,0,5096,1431,,0,,224
090501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,1167,1089,0,0,1432,,0,,0
090502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,1168,1090,0,0,1433,,0,,0
090503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,1169,1091,0,0,1434,,0,,0
090504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30489,0,0,0,0,0,0,0,0,1430,0,1170,1092,1,0,1435,qev090502.sb,0,,0
090505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,1171,1093,0,0,10000,,0,,0
,2443,3,9,16,2444,0,0,0,0,44,0,0,0,0,0,2445,2446,1,98,271,272,0,1,0,478,0,0,0,5097,1437,,0,,225
090601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,1172,1094,0,0,1438,,1442,,0
090602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,1173,1095,0,0,1439,,0,,0
090603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30462,0,0,0,0,0,0,0,0,1436,0,1174,1096,1,0,1440,qev090604.sb,0,,0
090604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30463,0,0,0,0,0,0,0,0,1436,0,1175,1097,0,0,1441,qev090604.sb,0,,0
090605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,1176,1098,0,0,10000,,0,,0
090606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30464,0,0,0,0,0,0,0,0,1436,0,1177,1099,0,0,0,,1443,qev090604.sb,0
090607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30465,0,0,0,0,0,0,0,0,1436,0,1178,1100,0,0,0,,1444,qev090604.sb,0
090608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,1179,1101,0,0,0,,10001,,0
,1890,3,32,16,1891,0,0,0,0,45,0,0,0,0,0,1892,0,1,99,273,0,0,1,0,479,0,0,0,5098,1446,,0,,226
090701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,1201,876,0,0,1447,,0,,0
090702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,1202,877,0,0,1448,,0,,0
090703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,1203,878,0,0,1449,,0,,0
090704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,1204,879,0,0,1450,,0,,0
090705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,1205,880,0,0,10000,,0,,0
,1942,3,194,15,1943,0,0,0,0,46,0,0,0,0,0,1944,1944,1,100,274,274,0,1,0,480,0,0,0,5099,1463,,0,,227
