condition {1},pattern {1},quest_type1 {1},purpose1 {2},branch1 {1},purpose_log1 {2},purpose_exp1 {1},target1 {2},ProgressType1 {1},ProgressID1 {2},quest_type2 {1},purpose2 {2},branch2 {1},purpose_log2 {2},purpose_exp2 {1},target2 {2},ProgressType2 {1},ProgressID2 {2},quest_type3 {1},purpose3 {2},branch3 {1},purpose_log3 {2},purpose_exp3 {1},target3 {2},ProgressType3 {1},ProgressID3 {2}
0,2,1,339,0,599,1,324,1,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,122,0,604,1,0,0,0,3,123,0,605,1,0,0,0,3,124,0,606,1,0,0,0
0,2,1,330,0,607,1,98,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,330,0,608,2,99,1,330,1,330,1,608,3,0,0,0,0,0,0,0,0,0,0,0
0,2,3,125,0,609,1,0,0,0,3,126,0,610,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,330,0,612,1,100,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,336,1,613,1,101,1,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,125,1,614,1,0,0,0,3,126,1,615,1,0,0,0,3,128,1,616,1,0,0,0
0,2,1,336,1,617,1,102,1,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,158,1,618,1,103,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,330,1,619,1,104,1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,511,0,1722,1,1123,2,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,306,0,1723,0,1124,1,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,17,5399,0,1724,1,0,0,0,17,5400,0,1725,1,0,0,0,17,5401,0,1726,1,0,0,0
0,2,1,306,0,1727,1,1124,1,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,329,0,1728,1,1128,1,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,512,0,2707,1,1125,2,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,513,0,2712,1,1126,2,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,514,0,2717,1,1127,2,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,209,0,964,1,809,2,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,354,0,965,1,810,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,351,0,966,2,811,1,351,1,350,1,967,2,812,1,350,0,0,0,0,0,0,0,0
0,2,2,210,0,968,1,813,2,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,350,0,969,1,814,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,211,0,970,1,815,2,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,354,0,971,1,816,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,351,0,972,2,817,1,351,1,350,0,973,2,817,1,350,0,0,0,0,0,0,0,0
0,2,2,212,0,974,1,1001,2,212,2,213,0,975,1,1001,2,213,0,0,0,0,0,0,0,0
0,2,1,354,0,976,1,1002,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,211,1,977,1,815,2,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,351,1,978,1,811,1,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,210,1,979,1,813,2,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,354,1,980,1,816,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,351,1,981,1,817,1,351,1,350,1,982,1,817,1,350,0,0,0,0,0,0,0,0
0,2,2,212,1,983,1,1001,2,212,2,213,1,984,1,1001,2,213,0,0,0,0,0,0,0,0
0,2,1,354,1,985,1,1002,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,369,0,624,1,992,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,468,0,625,1,993,2,468,2,469,0,626,1,993,2,469,0,0,0,0,0,0,0,0
1,2,1,369,0,627,2,994,1,369,1,369,1,630,3,0,0,0,0,0,0,0,0,0,0,0
0,2,2,470,0,628,1,995,2,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,364,0,629,1,996,1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,364,1,631,1,997,1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,369,1,632,1,998,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,471,1,633,1,999,2,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,364,1,634,1,1000,1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,202,0,639,1,325,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,86,0,640,1,326,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,368,0,641,3,327,1,368,1,368,1,646,2,327,0,0,0,0,0,0,0,0,0,0
0,1,1,203,0,642,1,328,1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,87,0,643,1,329,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,368,0,644,1,330,1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,373,0,645,1,331,1,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,204,1,647,1,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,88,1,648,1,333,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,243,1,649,1,334,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,373,1,650,1,335,1,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,337,0,655,1,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,472,0,656,1,1010,2,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,473,0,657,1,1011,2,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,359,0,658,2,1012,1,359,1,359,1,660,3,1012,1,359,0,0,0,0,0,0,0,0
0,2,1,359,0,659,1,1013,1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,474,1,661,1,1014,2,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,365,0,666,1,1015,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,443,0,667,2,0,0,0,3,444,0,668,3,0,0,0,3,445,0,669,3,0,0,0
0,2,1,365,0,670,1,1017,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,446,0,671,1,1018,0,0,3,447,0,672,1,1022,0,0,3,448,0,673,1,1023,0,0
0,2,1,365,0,674,1,1019,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,449,0,675,1,0,0,0,3,450,0,676,1,0,0,0,3,451,0,677,1,0,0,0
0,2,1,365,0,678,1,1021,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,205,0,683,1,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,89,0,684,1,337,2,89,2,90,0,685,1,0,2,90,2,91,0,686,1,0,2,91
0,2,1,358,0,687,0,338,1,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,92,0,688,1,339,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,358,0,689,1,340,1,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,363,0,690,2,341,1,363,1,363,1,690,3,0,1,363,0,0,0,0,0,0,0,0
0,2,2,93,0,691,1,342,2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,94,0,692,1,343,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,363,0,693,1,344,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,95,1,694,1,345,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,96,1,695,1,346,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,363,1,696,1,347,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,453,0,1755,2,0,0,0,3,454,0,1756,3,0,0,0,3,455,0,1757,3,0,0,0
1,2,1,370,0,1758,2,1036,1,370,1,370,1,1759,3,1036,1,370,0,0,0,0,0,0,0,0
0,2,1,367,0,1760,1,1037,1,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,456,0,1761,1,0,0,0,3,457,0,1762,1,0,0,0,3,458,0,1763,1,0,0,0
0,2,1,367,0,1764,1,1039,1,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,370,1,1765,1,1040,1,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,492,1,1766,1,1041,2,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,370,1,1767,1,1042,1,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,370,1,1768,1,1043,1,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,493,1,1769,1,1044,2,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,370,1,1770,1,1045,1,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,243,0,701,1,1058,1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,145,0,702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,243,0,703,1,1060,1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,361,0,704,1,1061,1,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,146,0,705,1,0,0,0,3,147,0,706,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,361,0,707,1,1063,1,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,361,0,708,1,1064,1,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,148,0,709,1,1065,2,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,361,0,710,2,1066,1,361,1,361,1,710,3,1066,1,361,0,0,0,0,0,0,0,0
0,2,3,465,0,1775,1,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,132,0,1776,1,1082,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,504,1,1777,1,1083,2,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,464,0,1784,1,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,356,0,1785,1,1068,1,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,353,0,1786,1,1069,1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,495,0,1787,1,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,496,0,1788,1,1071,2,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,356,0,1789,1,1072,1,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1797,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,497,0,1798,1,1074,2,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1799,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,498,0,1800,1,1075,2,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1801,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,499,0,1802,1,1076,2,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1803,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,500,0,1804,1,1077,2,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1805,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,501,0,1806,1,1078,2,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1807,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,502,0,1808,1,1079,2,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1809,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,503,0,1810,1,1080,2,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,366,0,1811,1,1073,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,193,0,1269,1,1141,2,193,2,194,1,1270,1,1142,2,194,0,0,0,0,0,0,0,0
0,2,1,349,0,1271,1,348,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,195,0,1272,1,349,2,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1273,1,350,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,1,1274,1,348,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,195,1,1275,1,349,2,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,1,1276,1,350,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,298,0,1816,1,1143,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1817,1,1144,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,516,0,1818,1,1145,2,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1819,1,1146,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,565,0,1820,1,1147,2,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1821,1,1148,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,566,0,1822,1,1149,2,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1823,1,1150,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,297,0,1828,1,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,517,0,1829,1,1152,2,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,265,0,1830,0,1153,1,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1831,1,1154,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,518,0,1832,1,1155,2,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,925,0,1833,1,1156,1,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,519,0,1834,1,1157,2,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1835,1,1158,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,602,0,1840,1,1159,1,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,520,0,1841,1,1160,2,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,296,0,1842,1,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,521,0,1843,1,1162,2,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,522,0,1844,1,1163,2,522,2,523,0,1845,1,1163,2,523,0,0,0,0,0,0,0,0
0,2,1,349,0,1846,1,1164,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,523,1,1847,1,1165,2,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,1,1848,1,1167,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,265,0,1849,2,1167,1,265,1,265,1,1850,3,1167,1,265,0,0,0,0,0,0,0,0
0,2,1,349,0,1855,1,1168,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1856,1,1169,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,524,0,1857,1,1170,2,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,349,0,1858,1,1171,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,355,0,1859,1,1172,1,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,149,0,1864,1,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,394,0,1866,1,824,1,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,396,0,1867,1,825,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,448,0,1868,1,826,2,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,388,0,1873,1,1243,1,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,544,0,1874,1,1244,2,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,388,0,1875,1,1245,1,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,93,0,1876,1,1246,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,150,0,715,1,0,0,0,3,151,0,716,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,380,0,717,1,367,1,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,938,0,722,2,838,1,938,1,380,1,722,3,0,1,380,0,0,0,0,0,0,0,0
0,2,3,152,0,723,1,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,379,0,724,1,840,1,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,379,1,725,1,840,1,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,483,0,2722,1,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,389,0,2723,1,1248,1,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,338,0,2724,1,1249,1,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,545,0,2725,1,1250,2,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,389,0,2726,1,1251,1,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,339,0,2742,1,1252,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,340,0,2743,1,1253,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,547,0,2744,1,1257,2,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,400,0,2746,1,1255,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,389,0,2747,1,1256,1,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,381,0,730,1,368,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,207,0,731,1,369,2,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,381,0,732,1,370,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,153,0,733,1,0,0,0,3,154,0,734,1,0,0,0,3,155,0,735,1,0,0,0
0,2,1,381,0,736,1,371,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,381,0,737,1,372,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,208,0,738,1,373,2,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,381,0,739,0,0,1,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,97,0,744,1,374,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,171,0,745,1,375,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,98,0,746,1,374,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,171,0,747,1,375,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,99,0,748,1,374,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,171,0,749,1,375,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,100,0,750,1,374,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,171,0,751,1,375,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,101,0,756,1,376,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,391,0,757,1,377,1,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,291,0,2731,1,1258,4,291,1,292,0,2732,1,1259,4,292,1,293,0,2733,1,1260,4,292
0,2,1,294,0,2734,1,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,390,0,2735,2,1262,1,390,2,548,1,2736,2,1263,2,548,0,0,0,0,0,0,0,0
0,2,1,390,1,2737,1,1264,1,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,484,0,2752,1,0,0,0,3,485,0,2753,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,397,0,2754,1,1267,1,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,397,0,2755,1,1268,1,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,549,0,2756,1,1269,2,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,397,0,2761,1,1270,1,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,301,0,2762,1,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,550,0,2763,1,1272,2,550,17,6272,0,2764,1,1273,4,431,0,0,0,0,0,0,0,0
0,2,1,175,0,2765,1,1274,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,486,0,2770,1,1275,1,67,3,487,0,2771,1,1362,1,90,3,488,0,2772,1,1363,1,231
0,2,1,457,0,2773,1,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,458,0,2774,1,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,551,0,2775,1,1278,2,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,172,0,2775,0,0,0,0,1,172,1,2775,0,0,0,0,0,0,0,0,0,0,0,0
0,2,7,289,0,2672,1,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,505,0,2673,1,1091,2,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,7,289,0,2674,1,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,428,0,2675,1,1093,1,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,77,0,2676,1,1094,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,290,0,2677,2,1095,0,0,1,290,1,2678,3,1095,0,0,0,0,0,0,0,0,0,0
0,2,1,429,0,2679,1,1096,1,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,429,1,2680,1,1097,1,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,226,0,2612,1,950,1,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,435,0,2613,1,0,0,0,3,436,0,2614,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,226,0,2615,1,952,1,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,430,0,2616,1,953,1,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,437,0,2617,1,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,226,0,2618,1,955,1,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,430,0,2619,1,956,1,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,288,0,2685,1,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,510,0,2686,1,1109,2,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,418,0,2687,1,1110,1,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,424,0,2688,1,1111,1,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,166,0,762,2,0,1,166,1,166,1,763,3,0,1,166,0,0,0,0,0,0,0,0
1,2,3,157,0,764,1,0,0,0,3,158,0,765,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,166,0,766,1,378,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,157,1,767,1,0,0,0,3,158,1,768,1,0,0,0,0,0,0,0,0,0,0,0
0,2,1,166,1,769,1,378,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,419,0,2693,2,1112,1,419,1,419,1,2693,3,1112,1,419,0,0,0,0,0,0,0,0
0,2,1,418,0,2694,1,1113,1,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,469,0,2695,1,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,419,0,2696,1,1115,1,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,470,0,2697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,419,0,2698,1,1116,1,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,418,1,2699,1,1117,1,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,469,1,2700,1,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
